"Tube_ID","Fire.Interval","Fire.Severity","Site","Transect","Location","Ortho_P_mg_kg","Nitrate_mg_kg","Ammonia_mg_kg","pH","log10_biomass_day","perc_myco_host_freq","C_N","C_P","N_P","Carb_Hyph","Nitrog_Hyph","Phos_Hyph","Longitude","Latitude","readcount","ITSall_OTUa_13","ITSall_OTUa_151","ITSall_OTUd_1875","ITSall_OTUj_1017","ITSall_OTUb_427","ITSall_OTUb_49","ITSall_OTUb_2441","ITSall_OTUa_255","ITSall_OTUj_215","ITSall_OTUc_1019","ITSall_OTUn_8735","ITSall_OTUj_12577","ITSall_OTUm_5129","ITSall_OTUb_8161","ITSall_OTUb_3024","ITSall_OTUj_14184","ITSall_OTUa_586","ITSall_OTUa_1517","ITSall_OTUa_90","ITSall_OTUa_8584","ITSall_OTUe_2810","ITSall_OTUj_3346","ITSall_OTUm_14529","ITSall_OTUj_119","ITSall_OTUa_515","ITSall_OTUf_540","ITSall_OTUa_3548","ITSall_OTUj_19097","ITSall_OTUj_17688","ITSall_OTUm_9536","ITSall_OTUf_1","ITSall_OTUa_797","ITSall_OTUa_720","ITSall_OTUj_3647","ITSall_OTUj_6306","ITSall_OTUm_8394","ITSall_OTUj_12409","ITSall_OTUj_593","ITSall_OTUe_4361","ITSall_OTUa_9461","ITSall_OTUg_230","ITSall_OTUf_542","ITSall_OTUj_240","ITSall_OTUa_4352","ITSall_OTUb_26","ITSall_OTUm_14471","ITSall_OTUa_1001","ITSall_OTUa_706","ITSall_OTUm_5515","ITSall_OTUj_272","ITSall_OTUj_685","ITSall_OTUn_605","ITSall_OTUj_330","ITSall_OTUa_242","ITSall_OTUm_6301","ITSall_OTUm_4005","ITSall_OTUa_1016","ITSall_OTUj_175","ITSall_OTUa_8076","ITSall_OTUj_65","ITSall_OTUj_931","ITSall_OTUm_1869","ITSall_OTUa_581","ITSall_OTUb_2083","ITSall_OTUa_1255","ITSall_OTUf_14","ITSall_OTUf_11","ITSall_OTUj_548","ITSall_OTUd_3965","ITSall_OTUj_26487","ITSall_OTUk_1642","ITSall_OTUe_4441","ITSall_OTUn_1693","ITSall_OTUa_762","ITSall_OTUn_1678","ITSall_OTUj_644","ITSall_OTUj_286","ITSall_OTUj_9587","ITSall_OTUf_1054","ITSall_OTUj_26677","ITSall_OTUm_3073","ITSall_OTUa_9946","ITSall_OTUa_9138","ITSall_OTUf_574","ITSall_OTUj_13635","ITSall_OTUj_19104","ITSall_OTUj_177","ITSall_OTUn_5685","ITSall_OTUm_14563","ITSall_OTUa_484","ITSall_OTUa_10308","ITSall_OTUa_6570","ITSall_OTUa_851","ITSall_OTUa_6712","ITSall_OTUj_9095","ITSall_OTUa_994","ITSall_OTUj_464","ITSall_OTUa_4555","ITSall_OTUm_386","ITSall_OTUn_12223","ITSall_OTUj_20919","ITSall_OTUj_14517","ITSall_OTUj_1545","ITSall_OTUj_6744","ITSall_OTUj_7447","ITSall_OTUj_17852","ITSall_OTUj_6467","ITSall_OTUm_39","ITSall_OTUa_2566","ITSall_OTUa_2145","ITSall_OTUj_5244","ITSall_OTUm_14021","ITSall_OTUm_172","ITSall_OTUc_718","ITSall_OTUn_2565","ITSall_OTUj_11060","ITSall_OTUb_8759","ITSall_OTUb_3146","ITSall_OTUb_2058","ITSall_OTUc_2427","ITSall_OTUj_2352","ITSall_OTUa_7612","ITSall_OTUj_403","ITSall_OTUj_14951","ITSall_OTUj_1429","ITSall_OTUa_7420","ITSall_OTUm_26","ITSall_OTUm_2633","ITSall_OTUm_139","ITSall_OTUm_4360","ITSall_OTUm_140","ITSall_OTUa_114","ITSall_OTUm_355","ITSall_OTUj_5345","ITSall_OTUj_1470","ITSall_OTUm_12861","ITSall_OTUj_150","ITSall_OTUm_603","ITSall_OTUj_935","ITSall_OTUa_9510","ITSall_OTUj_74","ITSall_OTUm_111","ITSall_OTUm_1506","ITSall_OTUn_6179","ITSall_OTUn_5597","ITSall_OTUn_5925","ITSall_OTUn_1847","ITSall_OTUn_4186","ITSall_OTUn_3102","ITSall_OTUn_316","ITSall_OTUn_4986","ITSall_OTUn_8748","ITSall_OTUn_8899","ITSall_OTUn_10605","ITSall_OTUn_12191","ITSall_OTUa_1273","ITSall_OTUa_1513","ITSall_OTUb_342","ITSall_OTUf_395","ITSall_OTUg_193","ITSall_OTUn_1190"
74,"Short","High",10,2,16,0.0217839008628342,0.128093597983169,0.332670525157121,5.23,-2.05878932298015,0.740932642487047,13.3261566467637,2231.99430639567,167.489724573942,48.5355832892999,3.64212912813739,0.0217453884851873,150.40622,-33.48607,5892,3684,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"Short","High",10,2,33,0.0371756031682301,0.0321385553162755,0.438579041500894,5.42,-1.74613408356093,0.740932642487047,13.3261566467637,2231.99430639567,167.489724573942,48.5355832892999,3.64212912813739,0.0217453884851873,150.40622,-33.48607,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"Short","High",10,2,47,0.0589241476937596,0.00990916597853014,0.220744367111006,5.31,-2.34262216740975,0.740932642487047,13.3261566467637,2231.99430639567,167.489724573942,48.5355832892999,3.64212912813739,0.0217453884851873,150.40622,-33.48607,31511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31276,0,0,0,0,0,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"Short","High",11,1,3,0.0378779668364582,0.00566272894765362,0.00910371735125176,5.23,-1.52577721768883,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,43864,41,0,63,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,43564,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,"Short","High",11,1,16,0.019586845377919,0.0174105292248169,0.174623462760812,5.09,-1.90784910637668,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,1362,11,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,163,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Short","High",11,1,33,0.0350456875417874,0.00415088032092712,0.0969188767550702,5.01,-2.40035159477805,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,142,123,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Short","High",11,1,47,0.0135301575801485,0.00912878101793154,0.00260822314798044,5.21,-2.4294684432469,0.73125,11.7081452593049,17072486.239556,1458171.71391753,49.1687603699212,4.19953453608248,2.88e-06,150.35631,-33.51962,12987,17,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,16,0,381,812,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,83,236,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"Short","High",11,2,16,0.00757368995633188,0.17127797489083,0.037049672489083,5.59,-1.90183561988397,0.66044776119403,13.4713907741128,NA,NA,41.3928002268977,3.07264490511551,NA,150.35631,-33.51962,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,"Short","High",11,2,47,0.00698656845753899,0.00909878682842288,0.00909878682842288,5.04,-2.51289152526201,0.66044776119403,13.4713907741128,NA,NA,41.3928002268977,3.07264490511551,NA,150.35631,-33.51962,43079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35734,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Long","High",12,1,3,0.0559381044487427,0.00974854932301741,0.00974854932301741,4.52,-1.95089416120239,0.709677419354839,16.4267412287882,NA,NA,44.1698250521921,2.68889759916493,NA,150.56587,-33.52589,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Long","High",12,1,16,0.0259497369959088,0.00981881940385739,0.053156049094097,5.45,-2.86119984331714,0.709677419354839,16.4267412287882,NA,NA,44.1698250521921,2.68889759916493,NA,150.56587,-33.52589,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Long","High",12,1,33,0.056816220880069,0.0454270923209664,0.367234685073339,5.31,-2.57336513704083,0.709677419354839,16.4267412287882,NA,NA,44.1698250521921,2.68889759916493,NA,150.56587,-33.52589,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
45,"Long","High",12,1,47,0.0193255250403877,0.00209006462035541,0.0892669628432956,5.31,-2.1972939744068,0.709677419354839,16.4267412287882,NA,NA,44.1698250521921,2.68889759916493,NA,150.56587,-33.52589,1667,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"Long","High",12,2,3,0.00444115470022206,0.0304095731556871,0.086139896373057,4.83,-2.35012943342097,0.786885245901639,9.9238343693123,22906.1753171715,2308.19806787634,42.0189712824548,4.23414677419355,0.0018343949044586,150.56587,-33.52589,5857,0,0,0,0,0,23,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832,0,0,0,0,0,0,0,0,0,0,0
59,"Long","High",12,2,16,0.0406489245351805,0.010207801676996,0.193036820998906,5.33,-2.31516245507493,0.786885245901639,9.9238343693123,22906.1753171715,2308.19806787634,42.0189712824548,4.23414677419355,0.0018343949044586,150.56587,-33.52589,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,610,0,242,0,0,0,0,0,0,0,0,0,0,0,0,3437,0,0,0,0,0,0,0,0,0,0,0,0,61,47,59,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Long","High",12,2,33,0.0386913171598111,0.00968796673798087,0.2406248738546,5.5,-2.21034214609992,0.786885245901639,9.9238343693123,22906.1753171715,2308.19806787634,42.0189712824548,4.23414677419355,0.0018343949044586,150.56587,-33.52589,12069,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,382,0,11385,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Long","High",12,2,47,0.0263063279002876,0.0100671140939597,0.00853906999041227,5.23,-2.10791586804016,0.786885245901639,9.9238343693123,22906.1753171715,2308.19806787634,42.0189712824548,4.23414677419355,0.0018343949044586,150.56587,-33.52589,4454,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,63,0,4150,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Short","Low",26,1,3,0.0416133674448353,0.0100735529261273,0.0509673808762392,5.3,-1.99844084377922,0.858369098712446,13.0127116388341,1860.14672086334,142.948431694442,44.3303466993756,3.40669553969672,0.0238316398390342,150.50014,-33.4982,30668,0,0,0,0,0,30534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
53,"Short","Low",26,1,16,0.0466481554938516,0.00493851646172154,0.0357001190003967,5.47,-1.99434731639538,0.858369098712446,13.0127116388341,1860.14672086334,142.948431694442,44.3303466993756,3.40669553969672,0.0238316398390342,150.50014,-33.4982,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"Short","Low",26,1,33,0.0305237406872012,0.00934059824307795,0.398921383298121,5.33,-2.07085369289364,0.858369098712446,13.0127116388341,1860.14672086334,142.948431694442,44.3303466993756,3.40669553969672,0.0238316398390342,150.50014,-33.4982,131732,0,0,11,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,131194,0,0,0,0,0,0,0,13,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Short","Low",26,2,3,0.0419908466819222,0.00961098398169337,0.00961098398169337,5.1,-2.52857117922992,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,1719,113,0,36,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,76,12,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"Short","Low",26,2,16,0.0391348163630935,0.00940579277396238,0.0651407136458644,4.94,-2.06274403182288,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,16393,27,15,0,0,0,16139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0
57,"Short","Low",26,2,33,0.0393025555217524,0.00958320657134165,0.00958320657134165,5.28,-2.30397141362266,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Short","Low",26,2,47,0.0232889192574878,0.00956610864366246,0.168887370458945,4.68,-1.6493866526498,0.727272727272727,15.6309940032526,1532.4666220816,98.0402539827421,46.2754848478783,2.96049533626902,0.0301967326277036,150.50014,-33.4982,1182,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,796,0,0,16,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
12,"Long","High",29,1,3,0.0237717029922423,0.0312246028814185,0.331501662356853,5.39,-1.68708206815413,0.565217391304348,17.572321889415,NA,NA,46.5847776098027,2.6510314290261,NA,151.07002,-34.08446,3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,38,0,0,12,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
28,"Long","High",29,1,16,0.027230945997702,0.0096514745308311,0.17958636537725,5.33,-2.60461836891305,0.565217391304348,17.572321889415,NA,NA,46.5847776098027,2.6510314290261,NA,151.07002,-34.08446,6719,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6348,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Long","High",29,1,47,0.00671810312382386,0.00948438088069251,0.343780579601054,5.14,-2.42589262726301,0.565217391304348,17.572321889415,NA,NA,46.5847776098027,2.6510314290261,NA,151.07002,-34.08446,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Long","High",29,2,3,0.0689497716894977,0.113299086757991,0.720091324200913,5.47,-1.98405329814561,0.5,10.5518072029659,NA,NA,45.4098149122807,4.30351067251463,NA,151.07002,-34.08446,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,1262,658,329,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Long","High",29,2,16,0.0424251374770872,0.0476303324445926,1.32161579320113,5.38,-2.08859654072493,0.5,10.5518072029659,NA,NA,45.4098149122807,4.30351067251463,NA,151.07002,-34.08446,28054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,27286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,82,81,82,40,57
10,"Long","High",29,2,33,0.0420647149460709,0.00589368258859784,0.289137134052388,5.62,-2.20985330943809,0.5,10.5518072029659,NA,NA,45.4098149122807,4.30351067251463,NA,151.07002,-34.08446,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
